N;M;K;P;p_osat1;p_osat2;p_osat3;p_osat4;p_osat5;p_anticlust1;p_anticlust2;p_anticlust3;p_anticlust4;p_anticlust5;p_anticlust_c1;p_anticlust_c2;p_anticlust_c3;p_anticlust_c4;p_anticlust_c5;p_ps1;p_ps2;p_ps3;p_ps4;p_ps5;OSAT_t;ANTICLUST_t;ANTICLUST_t_c;PS_t;diversity_unconstrained;diversity_constrained
326;5;2;4;0.616597015435117;0.775280616811852;0.877191571400308;0.716866067755904;0.367860833920696;1;0.998926392597579;0.999063137506046;0.99898869484645;1;0.992185988806623;0.998926392597579;0.999063137506046;0.99898869484645;1;0.883259438039951;0.99401157423985;0.988388180246352;0.944113503468963;0.945577128771173;2.9540331363678;0.100563287734985;0.10930871963501;25.2298526763916;71789.0431694307;71778.8005978465
400;5;10;2;0.970211040877971;0.998809189241344;0.999776594519161;0.987785073516223;0.990599090134994;0.999998750856092;1;1;1;0.999998720131858;0.999998750856092;1;1;1;0.999998720131858;NA;NA;NA;NA;NA;2.71598100662231;0.0667562484741211;0.134267807006836;NA;17152.3717805117;17145.8965044161
328;3;2;5;0.999152907668677;0.97422653924526;0.9878222755782;NA;NA;0.999892876699585;0.999561299773052;0.999518114435244;NA;NA;0.999892876699585;0.999561299773052;0.999518114435244;NA;NA;0.998770679663798;0.979145478321594;0.988651202835232;NA;NA;2.65826940536499;0.143755674362183;0.111920118331909;20.6815712451935;57860.0845707979;57852.241130502
368;3;4;5;0.998143546651174;0.934050901448585;0.978482033380671;NA;NA;0.999999998831714;0.999999999994915;0.999999999868264;NA;NA;0.999999998831714;0.99999999108846;0.999999999868264;NA;NA;0.96579106696916;0.998455117548896;0.989002470718577;NA;NA;2.60425353050232;0.135506868362427;0.124746799468994;43.1214799880981;36397.599169174;36380.9813682296
500;5;10;2;0.999199017205952;0.99751305715214;0.999963424109386;0.999906893064382;0.992187341373421;0.999999922252247;0.999999742448234;0.999999434307692;0.999999739505657;0.999999533980184;0.999999922252247;0.999999742448234;0.999999434307692;0.999999739505657;0.999999533980184;NA;NA;NA;NA;NA;2.76875042915344;0.136559963226318;0.232723951339722;NA;26820.954795169;26817.2858310953
284;5;2;2;0.905296313144347;1;0.905530335428619;1;0.905380761385434;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.40226984024048;0.0862197875976562;0.0896797180175781;16.4522318840027;43240.0921387794;43240.0009289311
56;5;2;5;0.997188853922494;0.756722769621128;0.896723776337999;0.509190828107073;0.609919872957774;0.997188853922494;0.996825971459324;0.980991068257077;0.996669959667514;0.994386714129059;0.974736996281794;0.955723756434236;0.763344356468537;0.891052052042094;0.994386714129059;0.9263928830424;0.910239035358972;0.766164903616572;0.834837030088546;0.779310500362629;3.84315609931946;0.00101637840270996;0.00690817832946777;21.5094022750854;2142.76123835582;2139.58518354541
98;3;2;3;0.969203627363965;0.714401947178669;0.700726601043701;NA;NA;0.969203627363965;1;0.964515831797794;NA;NA;0.969203627363965;0.864301741471364;0.964515831797794;NA;NA;0.969203627363965;1;0.964515831797794;NA;NA;2.28717041015625;0.00354456901550293;0.0139021873474121;12.8405203819275;4554.93869079669;4553.76711792143
270;4;10;4;0.999999321077805;0.827478657577858;0.944103920768744;0.903948846032286;NA;0.999999999999896;1;0.999999999999998;1;NA;0.999999999999896;1;0.999999999999927;1;NA;NA;NA;NA;NA;NA;2.66937565803528;0.0184245109558105;0.0623412132263184;NA;8660.83283510408;8656.32282917742
228;5;4;2;0.97865492662392;0.963600259547709;0.978711776286909;0.996838515580153;0.805423761699803;0.996829829414627;1;0.996838515580153;0.996838515580153;1;0.996829829414627;1;0.996838515580153;0.996838515580153;1;0.996829829414627;0.935832799003503;0.978711776286909;0.953637171886656;0.737806903947121;2.34880352020264;0.0271227359771729;0.0450453758239746;30.1825821399689;13944.4858729047;13940.4848420027
100;5;2;3;0.887765525206578;0.27104400375704;0.66871160038711;0.659515096506568;0.687485259193805;1;0.969203627363965;0.968475559342201;0.972415566856261;0.969203627363965;1;0.969203627363965;0.968475559342201;0.905379940704654;0.969203627363965;1;0.969203627363965;0.789989412321363;0.817123770296881;0.916827348603727;2.58769583702087;0.00348782539367676;0.0129060745239258;15.9991929531097;6280.41331057766;6279.76555167759
234;4;2;4;0.957032063241793;0.909666305493134;0.852264996563735;0.763582722553107;NA;0.991044139342969;0.998331217867149;0.998216421414991;0.998380773928675;NA;0.998270245053364;0.998331217867149;0.998216421414991;0.991809436132426;NA;0.971244097620356;0.925234219918388;0.982604237373323;0.960519707942214;NA;2.5827043056488;0.0469982624053955;0.0590078830718994;19.6607880592346;32954.0599470035;32944.7065961086
314;3;2;4;0.967507103697012;0.972155139339821;0.994923334362378;NA;NA;0.9988037753108;0.998903207606761;0.998698881597938;NA;NA;0.9988037753108;0.998903207606761;0.998698881597938;NA;NA;0.8889672584711;0.998903207606761;0.98932301868965;NA;NA;2.47847938537598;0.124940395355225;0.10737943649292;18.6435482501984;50987.0854022667;50984.3168805471
226;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.27881073951721;0.0381524562835693;0.0537009239196777;11.8630254268646;15303.0845481939;15303.0845481939
130;5;2;4;0.542267181784222;0.727536592708288;0.974249208953767;0.217438051414583;0.75951147565711;0.996228396868922;0.996653391269613;1;0.996428679301131;0.995915499828109;0.996228396868922;0.996653391269613;1;0.996428679301131;0.980719306688463;0.980085442025328;0.767413497469474;0.974249208953767;0.761672604469455;0.959046009686909;2.7931809425354;0.00783228874206543;0.0203485488891602;19.4917623996735;11327.2658171225;11321.7112233246
464;5;4;5;0.999997660261583;0.0899429901658463;0.405054261006829;0.489602725031962;0.706392613917695;0.999999998041272;0.99999999945186;0.999999997357441;0.999999999463858;0.999999991207016;0.999999998041272;0.99999999945186;0.999999999916723;0.999999999463858;0.999999999962308;0.943587003496323;0.999895832891528;0.97759254083694;0.741529198668582;0.700346589123479;4.56947422027588;0.210810899734497;0.288516044616699;69.0969369411469;75221.8591329418;75209.8341879823
352;5;2;3;0.991271031664018;0.990943582682543;0.239155352052287;0.456538850694314;0.975901495510413;0.991271031664018;0.990943582682543;0.991560628188432;0.991823102047845;0.975901495510413;0.991271031664018;0.990943582682543;0.991560628188432;0.991823102047845;0.9910314505214;0.757615581703914;0.942096638339001;0.974611290140365;0.973625028309107;0.844899352203226;2.76297664642334;0.141950607299805;0.30953049659729;21.8016550540924;78481.449078671;78473.2845288347
410;3;10;2;0.999982623994004;0.99993546900571;0.999997366640203;NA;NA;0.999998664259276;0.999999376533031;0.999999985256597;NA;NA;0.999998664259276;0.999999376533031;0.999999985256597;NA;NA;NA;NA;NA;NA;NA;2.48252081871033;0.0768833160400391;0.287270545959473;NA;13298.6557520811;13298.6557520811
400;5;10;3;0.99991232347013;0.989319632280754;0.787332736531881;0.69932553285749;0.870219366275833;0.999999999999863;0.999999999998015;0.99999999999562;1;0.999999999995688;0.999999999999863;0.999999999998015;0.99999999999562;0.999999999963614;0.999999999995688;NA;NA;NA;NA;NA;2.77843689918518;0.0654294490814209;0.140724897384644;NA;20150.7201111309;20135.2740420899
468;3;2;3;0.763841763933309;0.958692949101778;0.993514345346065;NA;NA;0.993971382292994;0.993514345346065;0.993514345346065;NA;NA;0.993971382292994;0.993514345346065;0.993514345346065;NA;NA;0.979024728002363;0.980858283894473;0.958692949101778;NA;NA;2.5529637336731;0.563860177993774;0.229777574539185;18.4970865249634;105045.397640892;105045.397640892
364;2;4;5;0.999975831338692;0.999999904280523;NA;NA;NA;0.999999998454893;0.999999999004942;NA;NA;NA;0.999999998454893;0.999999999004942;NA;NA;NA;0.997674292834227;0.958075920820463;NA;NA;NA;2.48773598670959;0.130162954330444;0.13883113861084;34.9379172325134;28615.6750263279;28614.0181720784
312;4;2;4;0.745552817881335;0.802068578887434;0.4229585018839;0.969688699593404;NA;0.998975943407107;0.998979255919647;0.998894471609157;0.996939726500698;NA;0.998975943407107;0.998979255919647;0.994418097780844;0.996939726500698;NA;0.848818819020979;0.998979255919647;0.940585344252547;0.967962863483896;NA;2.86607694625854;0.126892328262329;0.105216503143311;21.2477056980133;58528.0621039161;58521.9219564568
418;4;2;5;0.854230399307546;0.791961422486834;0.760215549012032;0.92382655252666;NA;0.999931429706049;0.999918275698514;0.999933819452832;0.999909214079008;NA;0.999451386981732;0.999918275698514;0.999933819452832;0.999909214079008;NA;0.843492758691742;0.999445637431207;0.899445459567077;0.94157464798824;NA;3.09303212165833;0.257232666015625;0.282924652099609;28.0449068546295;109071.001063907;109063.663241634
420;5;4;3;0.833756087271974;0.961848593388175;0.798834220956158;0.91197115208812;0.844618824718501;0.999998356092606;1;0.999996136671055;0.999998233281942;1;0.999998356092606;1;0.999996136671055;0.999998233281942;1;0.943036768019225;0.952201660852486;0.946341967886255;0.966104668553946;0.961788125270605;2.80046033859253;0.177264451980591;0.195200681686401;47.0304996967316;55852.1637961713;55839.8710225814
410;3;10;5;0.999988301819937;0.862514463475733;0.916104051999569;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;2.81733632087708;0.0732014179229736;0.140451669692993;NA;17987.9690762786;17975.0179448416
428;4;2;5;0.528156888193935;0.968644428796524;0.867319576960649;0.747371162080624;NA;0.999935014865425;0.999946818421284;0.999921916694933;0.999925692006262;NA;0.999351833551788;0.999946818421284;0.999921916694933;0.999925692006262;NA;0.871012034738108;0.965535758362842;0.893510630264453;0.978487439170076;NA;2.95537281036377;0.281662225723267;0.220473527908325;28.2482559680939;114368.75433296;114360.937562005
204;3;4;5;0.984303230387523;0.957013549661877;0.828167751711561;NA;NA;0.999999978871014;0.999999931002018;0.999999857878266;NA;NA;0.999999759824698;0.999999931002018;0.999999857878266;NA;NA;0.979953612424146;0.97366075105329;0.942072874653029;NA;NA;2.57931470870972;0.0185413360595703;0.038341760635376;35.1805498600006;11124.6796290474;11114.3316016304
210;2;10;5;0.999996794180886;0.999999804111398;NA;NA;NA;1;1;NA;NA;NA;0.999999999999951;0.999999999996534;NA;NA;NA;NA;NA;NA;NA;NA;2.335453748703;0.00894427299499512;0.0363566875457764;NA;3771.96673760387;3762.65302910488
488;5;4;5;0.999986745246435;0.548289948185087;0.966853941283757;0.508484065391962;0.225861167320513;0.999999999971691;0.999999999597999;0.999999999999111;0.999999999614847;0.999999999076149;0.999999999971691;0.99999999537307;0.999999999999111;0.999999999614847;0.999999999974652;0.961114654012793;0.968067651568415;0.735020609144959;0.988145508969814;0.874572653038111;4.35353398323059;0.236324548721313;0.293200254440308;71.4321467876434;83283.8841266113;83269.7073451122
150;3;10;2;0.999521142815262;0.999188230131845;0.999912610837106;NA;NA;0.999984535319633;0.999950389076705;0.999912610837106;NA;NA;0.999984535319633;0.999950389076705;0.999912610837106;NA;NA;NA;NA;NA;NA;NA;2.40322852134705;0.0041205883026123;0.0225288867950439;NA;1770.82667692343;1768.61398893888
90;4;10;4;0.997929487839554;0.398573054715595;0.33526136439453;0.631280250287235;NA;0.99999999969731;0.999999988570321;0.999999898211004;0.999999994386902;NA;0.999889141196197;0.999989034778159;0.999968218390385;0.999993909826155;NA;NA;NA;NA;NA;NA;2.43790459632874;0.00149917602539062;0.0120120048522949;NA;921.47099138045;914.426099146447
436;3;2;5;0.80079895018251;0.948078493032357;0.89332956534992;NA;NA;0.999941228137644;0.999938711876797;0.999929199379133;NA;NA;0.999941228137644;0.999938711876797;0.999929199379133;NA;NA;0.984890955802784;0.971440828073331;0.912559315474825;NA;NA;2.64903450012207;0.364840030670166;0.24520468711853;23.6582415103912;102380.51127004;102377.218855452
390;5;10;5;1;0.243894364713352;0.420070746652842;0.173918914112872;0.229297159971177;1;1;1;1;1;1;0.999999999999992;1;0.999999999999999;1;NA;NA;NA;NA;NA;4.61707615852356;0.0543591976165771;0.115285873413086;NA;21091.9058799615;21080.3344412358
130;4;10;5;0.999999999212034;0.264100925838074;0.00366405459543265;0.731363636361931;NA;0.999999999998294;0.999999999980579;0.999999999993141;0.999999999996244;NA;0.99932643718822;0.999999975188344;0.999999755800824;0.999997892490011;NA;NA;NA;NA;NA;NA;2.62953615188599;0.0025322437286377;0.0179131031036377;NA;2023.61920389624;2009.69944595035
436;4;4;5;0.988540317119731;0.415356806875106;0.280249743607761;0.473723677182607;NA;0.999999999887538;0.99999999844997;0.999999999234729;0.999999999952135;NA;0.999999995883325;0.99999999844997;0.999999999234729;0.999999999952135;NA;0.852044370303527;0.985827033103108;0.983662970945338;0.945037225779644;NA;2.83961629867554;0.191864013671875;0.194145917892456;57.1287162303925;59295.3092560422;59278.4938105213
298;5;2;5;0.975453940375339;0.57456247774435;0.704598815067422;0.759346060624961;0.504554002208756;0.999443061517913;0.999870715931764;0.999456192101693;0.999859686782448;0.999890628313677;0.999443061517913;0.999870715931764;0.997636249351525;0.999859686782448;0.999890628313677;0.696015658578535;0.772799248999279;0.881830440425849;0.938302191374984;0.991640447714611;3.95728135108948;0.0772535800933838;0.105099201202393;28.4359998703003;62030.1983489926;62018.1533706003
110;2;2;4;0.961588060035254;0.956125518017354;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;0.96595580211253;1;NA;NA;NA;2.18722677230835;0.00516271591186523;0.0172293186187744;12.6029789447784;4971.2917728599;4968.80649148566
122;4;2;4;0.601071953219583;0.565051635148911;0.247216005103151;0.749317005737358;NA;0.995617452328616;1;1;0.996228396868922;NA;0.974389186871628;1;1;0.996228396868922;NA;0.995617452328616;0.963956579280166;0.96947082507989;0.94013891692047;NA;2.61171841621399;0.00615286827087402;0.0183002948760986;17.1400854587555;8910.11316025944;8904.94269192598
460;5;10;2;0.996730417158193;0.985666578712315;0.999219723790047;0.996325042670294;0.996900070065669;0.999999880869527;0.999999193805802;0.999999313570918;0.999999326092735;0.999999887914547;0.999995738302128;0.999999193805802;0.999999313570918;0.999999326092735;0.999999887914547;NA;NA;NA;NA;NA;2.57031440734863;0.0904011726379395;0.171087980270386;NA;22668.1518528943;22658.066487228
344;2;4;4;0.999999767729277;0.999993160551447;NA;NA;NA;0.999999767729277;0.999999771466275;NA;NA;NA;0.999999767729277;0.999999771466275;NA;NA;NA;0.98145162512684;0.999421399741973;NA;NA;NA;2.3739492893219;0.0991418361663818;0.254985332489014;31.5064165592194;24435.1867863608;24435.1867863608
428;4;4;5;0.997361692761596;0.59002834001323;0.614728092596828;0.346360210224736;NA;0.999999999998571;0.999999998972896;0.999999999847405;0.9999999999967;NA;0.999999999998571;0.999999998104539;0.999999999847405;0.9999999999967;NA;0.984281667114716;0.870079408585169;0.969206449999949;0.866630401003541;NA;2.99253940582275;0.185024976730347;0.195594072341919;55.1488735675812;57119.1721454863;57105.5003819422
250;3;10;5;0.999998005390541;0.982208509210203;0.69831228580701;NA;NA;1;1;1;NA;NA;1;0.999999999999998;0.999999999999984;NA;NA;NA;NA;NA;NA;NA;2.54329180717468;0.0150992870330811;0.0487208366394043;NA;6636.35570701626;6624.67184549107
360;2;10;2;0.999998018377134;0.999995420275757;NA;NA;NA;0.999998018377134;0.999999974081994;NA;NA;NA;0.999998018377134;0.999999974081994;NA;NA;NA;NA;NA;NA;NA;NA;2.45498132705688;0.0406854152679443;0.107014656066895;NA;7804.49559290272;7804.49559290272
452;4;4;5;0.829929507588533;0.50936997138136;0.950519099605335;0.866857331154453;NA;0.9999999997168;0.999999998766637;0.99999999968589;0.999999999375265;NA;0.999999999671215;0.999999998766637;0.99999999968589;0.999999999375265;NA;0.981436683082129;0.986639177662221;0.993806570571537;0.753524006604522;NA;2.92895102500916;0.20380973815918;0.250134468078613;57.4089074134827;63745.5871372632;63729.8128804913
160;5;10;2;0.958603529493805;0.805043391871792;0.980105640516625;0.946200652228933;0.933515985330511;0.999919714224699;0.999998981519091;0.999962249916555;0.999988356312572;0.999919714224699;0.999919714224699;0.999839773332444;0.999962249916555;0.999988356312572;0.999919714224699;NA;NA;NA;NA;NA;2.31506824493408;0.00489425659179688;0.023949146270752;NA;2705.91243232814;2694.62375212381
470;5;10;5;1;0.644775646208112;0.283858873002896;0.494438376312296;0.831592258205091;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;4.65195083618164;0.095811128616333;0.19823169708252;NA;30695.6281003951;30686.3854391667
400;3;2;4;0.986357742020352;0.999209413684915;0.979685613557382;NA;NA;0.999149312433657;0.999209413684915;0.999209413684915;NA;NA;0.999149312433657;0.999209413684915;0.999209413684915;NA;NA;0.986549500872827;0.996010408212729;0.897180563842644;NA;NA;2.56582164764404;0.299455642700195;0.181172132492065;20.2197532653809;82842.6086781142;82842.8919184596
480;2;4;5;0.99999963363044;0.999997391042009;NA;NA;NA;0.999999999928319;0.999999999799278;NA;NA;NA;0.999999999928319;0.999999999799278;NA;NA;NA;0.998369909278326;0.970451920352898;NA;NA;NA;2.55487513542175;0.281667232513428;0.219962596893311;39.5917153358459;49793.2500552067;49793.2500552067
436;3;2;2;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;2.54006934165955;0.309655904769897;0.219961404800415;15.4534659385681;75278.5519762351;75278.5519762351
444;5;4;2;0.948251008778553;0.998196672922991;0.991925810589929;0.980393102552977;0.998817480867273;1;0.998196672922991;0.998824930930765;0.998168372492485;0.998817480867273;1;0.998196672922991;0.998824930930765;0.998168372492485;0.998817480867273;0.986043583235667;0.859545833753783;0.827029852448839;0.924563406435574;0.808595204645478;2.72017645835876;0.216735124588013;0.197829246520996;38.9191370010376;52834.3711820585;52833.5072841408
80;5;2;5;0.998784928546906;0.375774389615233;0.0840781215196683;0.143864420125871;0.00545526158218196;0.998784928546906;0.998503720425481;0.99779822780464;0.989337522809005;0.991780281063602;0.973476575732742;0.960884652895915;0.99779822780464;0.977170738048391;0.991780281063602;0.901219147112675;0.855636324498108;0.904158484149525;0.941386528874537;0.918880288182304;3.72251605987549;0.00194072723388672;0.0116522312164307;21.2666800022125;4406.92381847537;4402.33326541549
62;4;2;4;1;0.96221651932848;0.754905772836552;0.761171872311463;NA;1;0.96221651932848;0.986136503442609;0.988068872642274;NA;0.900236999604507;0.96221651932848;0.986136503442609;0.988068872642274;NA;1;0.96221651932848;0.986136503442609;0.866231351634492;NA;2.3763575553894;0.00125479698181152;0.00813531875610352;15.8762128353119;2262.01187239128;2260.08345565419
